,case_id,activity,participant,cpoint,length
129,508,"[82, 115, 82, 82, 115, 115, 115, 181, 181, 181, 56, 82, 82, 56, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 5, 5, 5, 6, 1, 2, 2, 3, 3, 2, 2, 50, 4, 3, 3, 6, 6, 6, 5, 5, 5, 5, 1, 1, 74, 75, 74, 76, 50, 5, 2, 2, 74, 77, 205, 203, 203, 198, 198, 202, 198, 202, 202, 200, 200, 258, 258, 200, 281, 282, 282, 412, 361, 361, 366, 359, 359, 365, 365, 363, 363, 412, 362, 433, 511, 508, 571, 510, 510, 509, 571, 513, 571, 512, 597, 596, 571, 669, 669, 671, 671, 672, 722, 670, 674, 673, 854, 854, 802, 805, 806, 801, 807, 807, 827, 802, 803, 803, 803, 803, 854, 854, 854, 854, 930, 940, 899, 940, 898, 897, 940, 940, 859, 882, 882, 940, 859, 859, 859, 931, 859, 882, 859, 859, 859, 932, 803, 854, 885, 854, 802, 802, 805, 806, 835, 806, 807, 854, 854, 805, 805, 802, 868, 940, 940, 898, 879, 879, 881, 803, 859, 933, 882, 882, 882, 854, 882, 882, 720, 669, 727, 757, 757, 757, 722, 670, 674, 669, 669, 669, 671, 671, 672, 673, 748, 748, 674, 674, 571, 511, 511, 511, 534, 534, 571, 534, 513, 513, 571, 508, 511, 511, 511, 510, 510, 509, 509, 509, 509, 509, 509, 509, 571, 571, 571, 509, 509, 571, 511, 617, 658, 571, 512, 571, 571, 508, 511, 510, 649, 649, 362, 362, 360, 361, 359, 364, 366, 366, 253, 203, 258, 200, 203, 203, 203, 203, 203, 203, 202, 202, 202, 198, 258, 201, 258, 253, 287, 279, 279, 287, 6, 6, 6, 3, 0, 50, 5, 1, 2, 2, 74, 75, 50, 5, 50, 3, 0, 0, 0, 50, 50, 50, 82, 181, 181, 50, 6, 6, 5, 50, 5, 5, 5, 56, 181, 56, 50, 2, 2, 35, 50, 5, 18, 25, 25, 27, 27, 19, 50, 21, 50, 50, 50, 1, 6, 4, 6, 6, 24, 50, 1, 1, 12, 50, 50, 1, 1, 1, 1, 50, 23, 50, 1, 50, 1, 50, 1, 12, 50, 23, 23, 24, 72, 1110, 1110, 1110, 1107, 1110, 1120, 1120, 1119, 1119, 1121, 1120, 1120, 1122, 1121, 1121, 203, 203, 242, 255, 282, 1, 1, 1, 23, 24, 1, 50, 49, 50, 50, 1, 113, 170, 82, 76, 434, 435, 412, 360, 362, 362, 412, 440, 509, 509, 509, 509, 509, 591, 258, 203, 280, 1, 1, 1, 1, 1, 1, 113, 82, 1, 6, 6, 77, 77, 50, 6, 6, 6, 6, 6, 50, 49, 50, 89, 50, 50, 50, 50, 50, 82, 50, 854, 882, 805, 806, 854, 854, 848, 833, 805, 854, 805, 805, 806, 882, 854, 854, 854, 854, 804, 854, 802, 802, 882, 882, 854, 722, 722, 670, 670, 718, 673, 673, 671, 671, 669, 669, 669, 673, 673, 722, 722, 722, 722, 669, 722, 748, 748, 571, 509, 510, 510, 509, 511, 511, 571, 1167, 1167, 1167, 1167, 748, 722, 794, 794, 722, 673, 727, 722, 722, 670, 722, 669, 671, 671, 748, 674, 1167, 1167, 1167, 1167, 412, 362, 362, 364, 364, 364, 361, 361, 360, 440, 490, 490, 1188, 203, 200, 258, 202, 202, 198, 287, 50, 6, 6, 5, 5, 50, 50, 50, 50, 0, 0, 32, 50, 50, 24, 82, 56, 82, 82, 6, 1, 1, 6, 2, 16, 1, 6, 6, 6, 6, 6, 5, 50, 50, 72, 80, 79, 79, 6, 6, 2, 2, 50, 50, 6, 6, 2, 50, 50, 50, 5, 6, 50, 12, 1, 1, 1, 1, 50, 6, 5, 50, 78, 81, 81, 81, 80, 79, 82, 802, 802, 802, 827, 848, 802, 805, 805, 806, 806, 803, 803, 854, 814, 854, 854, 814, 827, 854, 812, 827, 854, 805, 828, 854, 854, 854, 854, 827, 802, 827, 827, 827, 854, 854, 805, 813, 813, 853, 806, 854, 854, 854, 882, 882, 669, 673, 722, 696, 672, 672, 693, 722, 722, 744, 571, 510, 546, 568, 511, 571, 571, 508, 571, 571, 534, 571, 571, 571, 571, 514, 528, 571, 512, 512, 526, 527, 527, 527, 571, 523, 521, 594, 412, 362, 412, 412, 371, 371, 412, 412, 360, 359, 365, 412, 365, 412, 412, 412, 374, 412, 364, 412, 412, 412, 364, 364, 364, 408, 408, 412, 408, 360, 412, 434, 434, 412, 198, 258, 225, 224, 219, 258, 258, 258, 222, 258, 223, 220, 220, 220, 258, 200, 226, 210, 210, 210, 231, 210, 210, 211, 226, 258, 200, 258, 258, 220, 203, 203, 198, 202, 224, 210, 218, 218, 281, 281, 50, 50, 50, 11, 12, 50, 24, 50, 3, 17, 25, 50, 50, 50, 21, 78, 80, 802, 805, 805, 854, 801, 846, 807, 840, 805, 854, 854, 854, 854, 854, 882, 859, 882, 932, 859, 859, 882, 882, 930, 802, 843, 828, 828, 802]",SP3-no,121,810
130,509,"[122, 183, 59, 82, 82, 59, 121, 122, 122, 120, 183, 82, 82, 50, 50, 50, 50, 3, 1, 1, 74, 50, 4, 50, 50, 50, 3, 3, 1, 1, 6, 6, 6, 5, 5, 50, 50, 50, 4, 50, 3, 82, 183, 287, 281, 199, 200, 200, 203, 203, 203, 203, 203, 258, 307, 287, 308, 258, 198, 198, 287, 351, 202, 202, 198, 203, 258, 203, 198, 198, 287, 258, 258, 203, 203, 258, 258, 242, 226, 258, 242, 254, 242, 287, 287, 287, 287, 203, 203, 203, 258, 203, 258, 258, 258, 258, 308, 351, 203, 351, 287, 287, 236, 200, 258, 258, 258, 257, 258, 199, 199, 258, 258, 199, 253, 198, 202, 280, 280, 6, 6, 2, 3, 3, 4, 201, 281, 258, 258, 201, 201, 200, 203, 198, 198, 202, 202, 366, 366, 362, 361, 412, 364, 363, 361, 361, 360, 360, 366, 366, 412, 436, 437, 563, 571, 511, 508, 512, 507, 516, 509, 510, 571, 722, 720, 720, 674, 673, 707, 671, 671, 672, 672, 672, 674, 670, 670, 670, 687, 670, 688, 687, 722, 722, 722, 722, 688, 688, 670, 680, 674, 684, 684, 688, 722, 722, 673, 669, 673, 673, 715, 722, 722, 744, 722, 670, 670, 722, 761, 796, 796, 729, 729, 748, 722, 680, 670, 670, 743, 722, 670, 722, 722, 670, 785, 748, 748, 670, 729, 722, 785, 722, 761]",SP3-no,175,233
131,513,"[55, 112, 82, 112, 82, 110, 82, 82, 82, 82, 82, 82, 111, 111, 55, 55, 55, 55, 55, 82, 55, 82, 82, 82, 82, 50, 2, 82, 55, 82, 111, 179, 1, 1, 6, 6, 3, 3, 75, 76, 50, 50, 5, 5, 82, 55, 82, 82, 88, 82, 82, 5, 5, 5, 50, 48, 2, 2, 50, 2, 37, 35, 34, 74, 75, 55, 55, 55, 0, 21, 50, 34, 50, 75, 50, 34, 50, 202, 202, 202, 258, 258, 202, 244, 258, 281, 202, 199, 258, 258, 258, 199, 199, 199, 199, 199, 199, 201, 201, 201, 201, 201, 201, 200, 258, 198, 279, 281, 2, 50, 34, 34, 37, 34, 50, 78, 77, 76, 366, 412, 410, 412, 363, 363, 363, 365, 365, 359, 364, 565, 565, 591, 591, 593, 722, 670, 670, 742, 743, 722, 670, 803, 854, 804, 854, 802, 802, 802, 805, 879, 878, 877, 983, 983, 963, 963, 982, 983, 966, 983, 961, 960, 978, 983, 958, 983, 1001, 1001, 1106, 1107, 1119, 877, 877, 875, 2, 35, 35, 2, 50, 2, 2, 2, 2, 2, 43, 5, 5, 6, 1, 1, 3, 3, 50, 4, 4, 4, 4, 50, 0, 0, 0, 0, 21, 0, 0, 37, 35, 34, 50, 2, 2, 50, 50, 16, 16, 50, 50, 50, 74, 77, 258, 202, 202, 202, 198, 198, 202, 198, 198, 198, 258, 252, 199, 201, 201, 201, 201, 201, 199, 258, 258, 258, 199, 201, 258, 216, 212, 212, 212, 220, 220, 280, 34, 35, 79, 80, 80, 80, 79, 983, 950, 983, 983, 983, 983, 957, 983, 961, 983, 983, 983, 981, 977, 983, 983, 983, 971, 983, 983, 966, 983, 983, 964, 983, 954, 961, 983, 983, 956, 983, 983, 983, 983, 983, 998, 996, 959, 981, 996, 15, 50, 2, 2, 2, 6, 5, 50, 50, 50, 50, 13, 50, 50, 26, 21, 13, 21, 50, 50, 79, 79, 983, 983, 957, 961, 983, 981, 977, 983, 952, 983, 983, 952, 983, 967, 967, 958, 981, 997, 996, 224, 258, 202, 34, 34, 37, 50, 35, 2, 50, 50, 50, 110, 168, 82, 82, 55, 168, 168, 82, 55, 50, 50, 5, 50, 5, 50, 50, 50, 5, 1, 1, 1, 50, 5, 55, 55, 55, 55, 55, 55, 170, 5, 110, 168, 179, 110, 111, 55, 112, 55, 82, 55, 55, 55, 55, 170, 82, 78, 48, 5, 5, 5, 55, 55, 111, 112, 55, 55, 111, 2, 78, 78, 412, 412, 366, 366, 366, 361, 360, 433, 258, 258, 219, 211, 198, 283, 571, 511, 511, 508, 513, 513, 513, 510, 568, 571, 594, 595, 722, 722, 674, 669, 671, 722, 673, 670, 745, 843, 805, 801, 801, 807, 807, 854, 803, 210, 198, 255, 254, 200, 258, 258, 216, 258, 258, 202, 201, 258, 199, 282, 5, 50, 0, 1, 2, 2, 2, 1, 6, 78, 77, 73, 198, 202, 202, 202, 202, 202, 202, 202, 258, 225, 258, 279, 258, 258, 258, 279, 258, 202, 258, 50, 50, 2, 50, 50, 5, 55, 110, 55, 111, 50, 5, 5, 168, 111, 55, 55, 55, 2, 2, 0, 0, 50, 76, 76, 258, 258, 211, 258, 258, 198, 198, 258, 258, 280, 218, 219, 219, 258, 258, 258, 202, 198, 198, 261, 258, 258, 198, 203, 202, 202, 277, 280, 44, 5, 5, 5, 5, 0, 0, 21, 50, 0, 0, 0, 50, 76, 412, 412, 366, 360, 360, 496, 432, 412, 431, 50, 50, 5, 5, 77, 55, 88, 179, 179, 179, 179, 111, 111, 298, 258, 258, 255, 233, 201, 201, 359, 359, 359, 359, 361, 412, 412, 360, 362, 412, 511, 511, 508, 510, 510, 509, 513, 513, 571, 571, 593, 593, 594, 669, 669, 674, 674, 670, 670, 745, 745, 802, 802, 805, 258, 218, 280, 279, 219, 258, 202, 284, 258, 202, 202, 225, 202, 298, 287, 202, 348, 261, 340, 287, 258, 204, 273, 287, 338, 338, 348, 348, 277, 225, 15, 16, 2, 2, 15, 16, 2, 2, 50, 2, 78, 82, 5, 50, 82, 50, 5, 50, 2, 50, 7, 50, 0, 50, 55, 55, 55, 82, 55, 82, 82, 50]",SP3-no,77,694
132,514,"[82, 82, 182, 116, 182, 82, 182, 182, 82, 182, 57, 182, 82, 79, 80, 80, 80, 77, 75, 50, 50, 50, 850, 854, 854, 854, 836, 854, 877, 672, 722, 722, 671, 728, 748, 740, 742, 364, 364, 364, 361, 359, 432, 249, 200, 203, 203, 198, 202, 199, 201, 201, 3, 3, 3, 5, 6, 2, 5, 182, 182, 82, 6, 50, 6, 50, 50, 4, 4, 4, 22, 4, 4, 50, 50, 4, 4, 50, 50, 3, 3, 73, 4, 201, 201, 201, 201, 200, 200, 200, 203, 203, 198, 202, 280, 279, 279, 362, 366, 366, 360, 359, 364, 364, 365, 365, 412, 577, 577, 620, 509, 509, 510, 510, 512, 512, 513, 508, 507, 507, 507, 508, 511, 508, 511, 510, 510, 577, 571, 511, 602, 602, 577, 556, 508, 508, 509, 619, 577, 620, 555, 511, 567, 571, 567, 511, 511, 567, 511, 598, 577, 598, 598, 511, 571, 547, 547, 511, 569, 558, 512, 513, 507, 507, 509, 509, 509, 571, 567, 547, 547, 547, 555, 571, 538, 598, 596, 567, 547, 567, 564, 538, 538, 659, 598, 722, 672, 671, 671, 671, 669, 674, 722, 670, 670, 670, 673, 854, 806, 806, 801, 806, 805, 805, 802, 802, 802, 803, 850, 807, 854, 801, 878, 879, 879, 722, 669, 671, 671, 669, 673, 722, 674, 670, 571, 511, 508, 513, 513, 507, 512, 512, 550, 412, 365, 359, 407, 364, 364, 412, 364, 368, 412, 384, 365, 412, 412, 407, 407, 365, 365, 365, 375, 408, 408, 412, 412, 365, 375, 412, 375, 365, 365, 365, 365, 412, 365, 359, 359, 359, 375, 412, 359, 408, 408, 361, 360, 412, 372, 412, 408, 375, 375, 408, 408, 412, 408, 408, 412, 399, 412, 359, 359, 400, 408, 408, 392, 408, 412, 408, 359, 359, 359, 408, 412, 412, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364, 440, 457, 440, 498, 498, 364, 363, 364, 364, 364, 364, 487, 418, 498, 498, 418, 440, 440, 486, 440, 418, 440, 486, 412, 364, 364, 412, 364, 364, 486, 418, 498, 459, 498, 412, 412, 412, 412, 364, 363, 363, 363, 363, 363, 412, 412, 364, 412, 363, 412, 412, 412, 364, 364, 364, 364, 364, 364, 364, 437, 434, 412, 364, 364, 412, 412, 412, 440, 440, 433, 436, 407, 569, 569, 571, 571, 512, 571, 508, 511, 510, 511, 510, 510, 510, 510, 659, 659, 659, 659, 659, 659, 659, 571, 511, 508, 571, 513, 513, 592, 591, 659, 598, 363, 364, 364, 359, 412, 412, 359, 359, 433, 434, 571, 571, 571, 508, 511, 510, 510, 571, 571, 591, 592, 246, 201, 201, 203, 203, 200, 2, 50, 6, 6, 3, 4, 0, 50, 5, 79, 78, 77, 854, 806, 806, 801, 805, 807, 807, 807, 854, 802, 802, 669, 671, 674, 674, 673, 673, 673, 744, 571, 571, 512, 512, 509, 509, 510, 511, 510, 567, 546, 568, 571, 554, 564, 568, 568, 564, 564, 564, 564, 571, 510, 571, 564, 564, 554, 510, 659, 659, 571, 510, 511, 511, 511, 539, 539, 539, 539, 539, 511, 511, 511, 511, 511, 511, 567, 571, 511, 567, 564, 511, 511, 511, 511, 511, 511, 511, 511, 511, 511, 511, 539, 511, 571, 539, 539, 511, 511, 511, 592, 591, 593, 594, 592, 598, 598, 571, 434, 362, 360, 360, 362, 364, 359, 359, 359, 364, 364, 364, 364, 412, 412, 373, 412, 364, 364, 364, 364, 364, 412, 382, 384, 382, 384, 412, 412, 412, 410, 363, 382, 382, 382, 382, 382, 381, 382, 363, 365, 412, 412, 440, 418, 457, 498, 440, 489, 418, 442, 440, 440, 484, 442, 418, 484, 418, 498, 459, 459, 418, 498, 477, 442, 440]",SP3-no,122,621
133,522,"[82, 181, 82, 181, 181, 181, 181, 181, 181, 181, 82, 181, 181, 181, 181, 113, 181, 181, 181, 181, 56, 181, 181, 181, 181, 181, 181, 181, 5, 6, 5, 6, 5, 1, 3, 1, 1, 2, 50, 4, 0, 0, 6, 6, 48, 1, 5, 5, 6, 48, 2, 16, 5, 16, 50, 6, 43, 2, 2, 48, 48, 6, 6, 5, 1, 1, 1, 3, 4, 4, 2, 2, 74, 73, 73, 15, 16, 75, 75, 15, 15, 2, 50, 50, 50, 22, 50, 258, 225, 202, 198, 203, 200, 201, 201, 199, 199, 217, 216, 252, 258, 222, 278, 279, 280, 281, 411, 411, 360, 360, 395, 366, 434, 412, 412, 365, 365, 359, 365, 363, 364, 408, 364, 361, 511, 593, 593, 592, 537, 536, 507, 513, 513, 512, 509, 508, 511, 511, 510, 510, 592, 593, 593, 593, 594, 594, 854, 802, 803, 803, 815, 810, 803, 847, 803, 854, 819, 854, 813, 830, 827, 828, 802, 802, 854, 815, 859, 933, 933, 933, 814, 815, 813, 813, 815, 810, 803, 810, 815, 803, 803, 854, 827, 854, 823, 804, 804, 805, 805, 805, 818, 819, 813, 813, 813, 802, 854, 882, 933, 882, 933, 818, 805, 805, 848, 805, 805, 805, 819, 815, 873, 875, 874, 874, 859, 882, 882, 940, 940, 940, 940, 928, 859, 940, 940, 940, 940, 940, 854, 815, 803, 803, 815, 803, 815, 803, 854, 803, 829, 803, 803, 803, 803, 815, 873, 874, 74, 5, 5, 2, 2, 2, 6, 15, 16, 50, 5, 50, 18, 18, 26, 3, 3, 50, 22, 0, 0, 50, 76, 74, 74, 74, 75, 15, 16, 2, 2, 16, 72, 74, 15, 16, 50, 2, 2, 74, 74, 75, 75, 76, 76, 76, 76, 593, 571, 571, 546, 568, 564, 539, 539, 529, 571, 507, 507, 512, 512, 571, 522, 509, 509, 509, 509, 592, 595, 595, 595, 595, 595, 594, 593, 589, 589, 590, 48, 50, 16, 2, 2, 75, 76, 76, 50, 15, 29, 4, 21, 21, 0, 75, 76, 75, 74, 75, 75, 74, 76, 77, 50, 16, 77, 79, 79, 76, 77, 78, 79, 78, 79, 15, 854, 930, 854, 813, 813, 813, 815, 803, 940, 897, 899, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 873, 874, 873, 874, 874, 940, 805, 854, 815, 940, 899, 814, 899, 814, 803, 803, 814, 815, 803, 829, 803, 802, 827, 814, 810, 803, 854, 854, 805, 854, 854, 814, 803, 803, 810, 803, 854, 854, 803, 803, 810, 803, 814, 815, 930, 933, 933, 882, 832, 803, 803, 803, 803, 803, 803, 803, 803, 802, 803, 803, 803, 803, 859, 814, 854, 854, 815, 854, 815, 803, 803, 854, 859, 897, 874, 874, 873, 113, 113, 114, 114, 50, 2, 16, 114, 50, 5, 15, 16, 30, 2, 2, 16, 150, 113, 15, 16, 181, 181, 82, 113, 2, 56, 56, 113, 181, 50, 16, 2, 89, 89, 89, 50, 16, 2, 16, 89, 89, 113]",SP4-no,148,503
134,523,"[5, 59, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 120, 122, 122, 82, 82, 183, 183, 79, 80, 78, 78, 77, 78, 80, 745, 746, 722, 720, 722, 763, 729, 796, 796, 796, 796, 796, 722, 674, 670, 669, 673, 673, 671, 672, 672, 722, 722, 722, 675, 670, 674, 673, 671, 681, 671, 762, 796, 796, 742, 742, 743, 742, 571, 571, 513, 513, 512, 507, 507, 571, 508, 571, 510, 592, 594, 594, 594, 593, 595, 595, 596, 595, 591, 589, 589, 589, 591, 591, 591, 591, 592, 592, 592, 593, 592, 593, 594, 593, 743, 669, 669, 674, 670, 671, 701, 672, 673, 673, 722, 698, 729, 796, 748, 796, 796, 796, 796, 796, 796, 722, 722, 673, 673, 671, 669, 674, 674, 670, 688, 697, 698, 669, 669, 669, 672, 672, 672, 672, 722, 694, 671, 671, 722, 729, 796, 796, 796, 796, 796, 796, 796, 673, 673, 671, 669, 674, 674, 744, 744, 743, 743, 743, 743, 743, 742, 739, 740, 740, 740, 741, 742, 741, 741, 741, 742, 743, 744, 743, 744, 878, 854, 806, 823, 854, 804, 807, 854, 802, 805, 878, 879, 854, 805, 819, 932, 952, 953, 1002, 1001, 973, 971, 1067, 1108, 1121, 1121, 1121, 1120, 1121, 1121, 1119, 876, 873, 875, 875, 50, 50, 6, 6, 6, 6, 183, 82, 183, 183, 183, 19, 4, 3, 0, 0, 2, 2, 5, 5, 6, 6, 1, 6, 6, 18, 18, 13, 25, 26, 23, 50, 24, 12, 15, 16, 73, 75, 75, 75, 82, 183, 351, 258, 238, 202, 198, 198, 203, 203, 258, 240, 200, 258, 199, 201, 351, 351, 351, 351, 351, 351, 239, 200, 200, 199, 199, 201, 258, 258, 198, 202, 202, 227, 227, 203, 203, 203, 264, 351, 351, 351, 226, 258, 242, 255, 255, 255, 255, 255, 254, 203, 248, 203, 351, 309, 287, 287, 287, 258, 202, 198, 258, 258, 199, 282, 282, 722, 722, 670, 687, 722, 687, 688, 670, 670, 670, 670, 688, 708, 670, 688, 729, 796, 748, 796, 796, 729, 762, 762, 688, 688, 688, 748, 796, 796, 796, 796, 796, 796, 796, 688, 722, 670, 688, 670, 722, 722, 688, 761, 761, 761, 762, 796, 761, 722, 688, 688, 688, 722, 688, 722, 674, 670, 675, 687, 670, 722, 670, 729, 761, 796, 761, 761, 772, 749, 749, 761]",SP4-no,272,402
135,527,"[15, 179, 179, 179, 179, 82, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 50, 48, 2, 5, 6, 5, 74, 75, 75, 76, 76, 76, 511, 510, 510, 509, 558, 512, 513, 507, 508, 511, 555, 547, 592, 593, 594, 594, 594, 595, 595, 595, 591, 591, 591, 592, 591, 590, 590, 571, 511, 546, 657, 657, 657, 657, 657, 571, 507, 507, 513, 512, 508, 571, 509, 657, 657, 657, 657, 657, 657, 657, 657, 510, 509, 509, 509, 510, 592, 592, 591, 592, 591, 647, 592, 592, 412, 362, 360, 361, 359, 364, 363, 365, 365, 366, 432, 432, 280, 258, 203, 198, 200, 201, 201, 201, 199, 199, 200, 198, 202, 279, 279, 202, 202, 225, 279, 279, 279, 198, 202, 333, 348, 348, 287, 348, 348, 348, 348, 279, 278, 336, 278, 278, 203, 50, 1, 1, 6, 2, 2, 5, 15, 16, 16, 74, 75, 74, 5, 5, 55, 179, 179, 82, 82, 179, 5, 55, 110, 110, 5, 5, 75, 74, 6, 5, 111, 179, 179, 179, 179, 179, 179, 179, 50, 16, 20, 28, 19, 166, 74, 258, 211, 198, 202, 225, 287, 278, 50, 20, 20, 20, 26, 50, 16, 50, 22, 22, 7, 0, 48, 48, 5, 5, 5, 49, 50, 111, 55, 110, 82, 179, 88, 88, 88, 88, 179]",SP4-no,124,231
136,528,"[116, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 82, 182, 182, 50, 1, 6, 0, 0, 4, 4, 0, 57, 182, 182, 182, 182, 4, 3, 3, 73, 74, 75, 75, 76, 75, 365, 363, 440, 498, 363, 364, 364, 359, 364, 408, 408, 412, 364, 364, 498, 498, 498, 498, 498, 498, 498, 363, 364, 364, 364, 363, 418, 440, 498, 359, 412, 361, 360, 366, 412, 359, 408, 365, 363, 363, 412, 412, 367, 366, 359, 359, 408, 408, 400, 408, 400, 407, 359, 498, 498, 498, 498, 498, 498, 498, 434, 434, 433, 434, 412, 412, 440, 440, 487, 487, 487, 487, 487, 487, 487, 440, 431, 432, 433, 432, 432, 434, 434, 434, 498, 498, 440, 498, 498, 498, 435, 571, 510, 510, 511, 511, 511, 511, 539, 568, 564, 568, 564, 564, 511, 554, 554, 554, 511, 539, 620, 577, 571, 564, 568, 571, 546, 547, 547, 568, 564, 564, 538, 511, 659, 659, 659, 659, 659, 659, 511, 539, 539, 590, 589, 590, 591, 590, 577, 659, 659, 659, 590, 590, 592, 591, 591, 571, 511, 568, 546, 547, 547, 568, 567, 564, 564, 591, 434, 365, 365, 407, 407, 408, 400, 367, 366, 366, 378, 360, 360, 362, 411, 408, 361, 408, 408, 407, 407, 407, 359, 399, 359, 418, 498, 412, 407, 412, 364, 364, 363, 363, 363, 364, 368, 390, 435, 432, 434, 434, 434, 418, 407, 359, 359, 407, 407, 434, 434, 434, 433, 435, 435, 435, 434, 412, 568, 571, 547, 564, 591, 571, 511, 564, 564, 568, 564, 563, 539, 539, 359, 364, 364, 407, 440, 442, 457, 498, 459, 498, 498, 498, 442, 359, 359, 407, 408, 391, 408, 412, 442, 442, 418, 457]",SP4-no,139,299
137,536,"[56, 114, 115, 82, 82, 82, 181, 181, 181, 181, 181, 181, 181, 82, 181, 181, 181, 82, 181, 82, 181, 181, 181, 181, 82, 181, 82, 82, 82, 82, 82, 82, 181, 181, 82, 5, 5, 6, 5, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 56, 181, 82, 82, 82, 82, 82, 82, 82, 82, 5, 5, 5, 50, 1, 3, 4, 0, 2, 2, 6, 5, 6, 113, 114, 82, 82, 82, 82, 1, 1, 9, 12, 50, 12, 3, 50, 115, 181, 3, 3, 4, 4, 50, 50, 5, 5, 50, 50, 26, 28, 50, 6, 11, 50, 1, 1, 2, 2, 2, 5, 1, 5, 5, 15, 16, 77, 76, 75, 76, 77, 77, 76, 77, 77, 77, 77, 78, 78, 79, 79, 79, 80, 801, 807, 807, 802, 854, 854, 803, 803, 854, 940, 859, 940, 882, 882, 882, 940, 882, 859, 897, 859, 859, 918, 885, 885, 848, 918, 940, 940, 940, 882, 940]",SP5-no,138,163
138,537,"[59, 121, 59, 82, 82, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 82, 82, 82, 82, 82, 82, 82, 183, 82, 82, 82, 48, 6, 5, 59, 82, 82, 82, 82, 82, 50, 3, 4, 4, 82, 82, 82, 82, 82, 82, 82, 82, 82, 17, 0, 0, 24, 1, 1, 1, 49, 3, 1, 82, 82, 82, 82, 3, 50, 4, 28, 4, 4, 0, 166, 75, 75, 76, 78, 78, 78, 78, 50, 722, 722, 670, 670, 670, 687, 688, 722, 674, 674, 796, 748, 748, 748, 748, 748, 748, 748, 687, 687, 748, 748, 748, 748, 748, 748, 707, 671, 669, 669, 673, 722, 674, 748, 748, 748, 748, 748, 748, 748, 670, 722, 672, 672, 722, 694, 741, 741, 740, 740, 739, 740, 796, 748, 748, 748, 748, 748, 748, 748, 748, 258, 253, 248, 200, 201, 201, 199, 199, 200, 200, 203, 203, 203, 203, 203, 203, 203, 351, 287, 287, 215, 253, 253, 241, 203, 203, 214, 215, 227, 227, 227, 203, 258, 218, 287, 287, 287, 287, 214, 258, 255, 258, 215, 253, 203, 215, 219, 219, 211, 337, 337, 337, 258, 257, 257, 257, 258, 201, 201, 201, 203, 203, 203, 203, 203, 203, 203, 203, 203, 253, 255, 255, 255, 254, 255, 242, 203, 253, 203, 203, 258, 255, 255, 255, 258, 258, 227, 221, 221, 200, 200, 200, 200, 200, 200, 258, 215, 258, 205, 203, 203, 203, 203, 203, 258, 337, 214, 258, 203, 203, 203, 203, 284, 282, 281, 280, 280, 281, 258, 203, 258, 227, 203, 258, 203, 198, 198, 281, 281, 281, 282, 282, 282, 282, 282, 282, 283, 282, 283, 283, 284, 283, 283, 283, 231, 258, 202, 203, 203, 722, 722, 669, 669, 669, 669, 674, 674, 674, 671, 673, 673, 696, 722, 722, 672, 672, 705, 722, 681, 694, 690, 690, 722, 729, 729, 796, 796, 796, 796, 796, 796, 748, 748, 748, 748, 748, 748, 748, 748, 674, 722, 670, 688, 684, 692, 669, 671, 722, 722, 722, 782, 748, 748, 785, 785, 796, 796, 796, 672, 681, 722, 722, 729, 729, 796, 729, 772, 772, 772, 772, 796, 796, 796, 749, 729, 762, 772, 749, 762, 762, 796, 762]",SP5-no,149,371
139,550,"[2, 115, 56, 82, 56, 56, 82, 56, 113, 115, 115, 115, 115, 113, 114, 114, 56, 56, 181, 56, 89, 56, 56, 56, 35, 2, 6, 181, 115, 113, 181, 181, 6, 6, 6, 6, 6, 6, 113, 114, 56, 56, 56, 56, 56, 5, 5, 56, 56, 181, 1, 50, 3, 50, 50, 2, 50, 50, 6, 3, 3, 3, 18, 26, 5, 50, 50, 50, 4, 4, 3, 3, 6, 50, 6, 50, 5, 6, 1, 1, 3, 3, 0, 0, 4, 4, 4, 74, 76, 75, 76, 50, 48, 231, 214, 203, 238, 258, 235, 235, 235, 200, 200, 201, 199, 199, 199, 199, 287, 349, 262, 349, 278, 349, 198, 366, 412, 403, 412, 360, 361, 412, 364, 359, 365, 363, 363, 434, 435, 435, 592, 571, 508, 571, 510, 540, 512, 507, 507, 513, 722, 707, 671, 722, 722, 708, 673, 722, 672, 742, 744, 745, 674, 854, 854, 827, 829, 801, 801, 854, 854, 882, 880, 882, 881, 880, 854, 829, 854, 854, 854, 854, 828, 803, 854, 877, 878, 878, 882, 722, 674, 794, 794, 757, 758, 748, 748, 748, 748, 672, 722, 672, 672, 671, 722, 722, 670, 722, 722, 722, 748, 742, 743, 743, 743, 744, 593, 571, 509, 509, 512, 538, 571, 591, 598, 618, 113, 56, 6, 6, 6, 50, 50, 56, 115, 115, 6, 6, 49, 50, 1, 56, 115, 89, 89, 89, 82, 5]",SP6-no,173,238
